date,port_name,country,port_type,waiting_days_at_anchorage,waiting_days_at_berth,turn_around_time_days,berth_occupancy_pct,vessels_at_anchorage,source_note
2015-05-29,Visakhapatnam (Outer/VGCB),India,Discharge,0.37,0.55,2.64,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-05-28,Visakhapatnam (Outer/VGCB),India,Discharge,0.45,0.56,2.73,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-05-27,Visakhapatnam (Outer/VGCB),India,Discharge,0.35,0.47,2.54,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-05-26,Visakhapatnam (Outer/VGCB),India,Discharge,0.36,0.47,2.55,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-05-25,Visakhapatnam (Outer/VGCB),India,Discharge,0.43,0.58,2.72,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-05-24,Visakhapatnam (Outer/VGCB),India,Discharge,0.47,0.59,2.76,73,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-05-23,Visakhapatnam (Outer/VGCB),India,Discharge,0.43,0.71,2.86,74,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-05-22,Visakhapatnam (Outer/VGCB),India,Discharge,0.3,0.54,2.55,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-05-21,Visakhapatnam (Outer/VGCB),India,Discharge,0.34,0.61,2.67,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-05-20,Visakhapatnam (Outer/VGCB),India,Discharge,0.4,0.71,2.83,74,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-05-19,Visakhapatnam (Outer/VGCB),India,Discharge,0.43,0.53,2.67,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-05-18,Visakhapatnam (Outer/VGCB),India,Discharge,0.38,0.65,2.75,73,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-05-17,Visakhapatnam (Outer/VGCB),India,Discharge,0.38,0.56,2.65,71,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-05-16,Visakhapatnam (Outer/VGCB),India,Discharge,0.37,0.65,2.73,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-05-15,Visakhapatnam (Outer/VGCB),India,Discharge,0.34,0.58,2.63,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-05-14,Visakhapatnam (Outer/VGCB),India,Discharge,0.41,0.51,2.64,71,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-05-13,Visakhapatnam (Outer/VGCB),India,Discharge,0.4,0.5,2.61,71,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-05-12,Visakhapatnam (Outer/VGCB),India,Discharge,0.4,0.52,2.63,71,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-05-11,Visakhapatnam (Outer/VGCB),India,Discharge,0.31,0.58,2.6,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-05-10,Visakhapatnam (Outer/VGCB),India,Discharge,0.33,0.53,2.58,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-05-09,Visakhapatnam (Outer/VGCB),India,Discharge,0.4,0.62,2.74,73,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-05-08,Visakhapatnam (Outer/VGCB),India,Discharge,0.28,0.48,2.47,69,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-05-07,Visakhapatnam (Outer/VGCB),India,Discharge,0.42,0.65,2.79,73,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-05-06,Visakhapatnam (Outer/VGCB),India,Discharge,0.37,0.58,2.67,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-05-05,Visakhapatnam (Outer/VGCB),India,Discharge,0.44,0.6,2.75,73,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-05-04,Visakhapatnam (Outer/VGCB),India,Discharge,0.42,0.57,2.7,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-05-03,Visakhapatnam (Outer/VGCB),India,Discharge,0.39,0.53,2.63,71,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-05-02,Visakhapatnam (Outer/VGCB),India,Discharge,0.33,0.55,2.59,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-05-01,Visakhapatnam (Outer/VGCB),India,Discharge,0.3,0.51,2.53,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-04-30,Visakhapatnam (Outer/VGCB),India,Discharge,0.31,0.58,2.6,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-04-29,Visakhapatnam (Outer/VGCB),India,Discharge,0.34,0.54,2.6,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-04-28,Visakhapatnam (Outer/VGCB),India,Discharge,0.42,0.65,2.78,73,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-04-27,Visakhapatnam (Outer/VGCB),India,Discharge,0.44,0.7,2.86,74,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-04-26,Visakhapatnam (Outer/VGCB),India,Discharge,0.35,0.51,2.58,70,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-04-25,Visakhapatnam (Outer/VGCB),India,Discharge,0.45,0.64,2.8,73,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-04-24,Visakhapatnam (Outer/VGCB),India,Discharge,0.31,0.51,2.53,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-04-23,Visakhapatnam (Outer/VGCB),India,Discharge,0.38,0.51,2.61,71,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-04-22,Visakhapatnam (Outer/VGCB),India,Discharge,0.39,0.63,2.73,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-04-21,Visakhapatnam (Outer/VGCB),India,Discharge,0.31,0.48,2.51,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-04-20,Visakhapatnam (Outer/VGCB),India,Discharge,0.28,0.51,2.51,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-04-19,Visakhapatnam (Outer/VGCB),India,Discharge,0.32,0.5,2.53,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-04-18,Visakhapatnam (Outer/VGCB),India,Discharge,0.49,0.71,2.91,75,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-04-17,Visakhapatnam (Outer/VGCB),India,Discharge,0.35,0.52,2.58,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-04-16,Visakhapatnam (Outer/VGCB),India,Discharge,0.32,0.55,2.59,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-04-15,Visakhapatnam (Outer/VGCB),India,Discharge,0.45,0.58,2.74,73,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-04-14,Visakhapatnam (Outer/VGCB),India,Discharge,0.45,0.74,2.91,75,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-04-13,Visakhapatnam (Outer/VGCB),India,Discharge,0.38,0.59,2.68,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-04-12,Visakhapatnam (Outer/VGCB),India,Discharge,0.36,0.52,2.59,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-04-11,Visakhapatnam (Outer/VGCB),India,Discharge,0.39,0.66,2.77,73,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-04-10,Visakhapatnam (Outer/VGCB),India,Discharge,0.34,0.43,2.49,69,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-04-09,Visakhapatnam (Outer/VGCB),India,Discharge,0.38,0.52,2.61,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-04-08,Visakhapatnam (Outer/VGCB),India,Discharge,0.33,0.6,2.65,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-04-07,Visakhapatnam (Outer/VGCB),India,Discharge,0.35,0.61,2.67,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-04-06,Visakhapatnam (Outer/VGCB),India,Discharge,0.33,0.54,2.59,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-04-05,Visakhapatnam (Outer/VGCB),India,Discharge,0.39,0.56,2.66,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-04-04,Visakhapatnam (Outer/VGCB),India,Discharge,0.3,0.49,2.51,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-04-03,Visakhapatnam (Outer/VGCB),India,Discharge,0.38,0.57,2.66,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-04-02,Visakhapatnam (Outer/VGCB),India,Discharge,0.37,0.59,2.67,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-04-01,Visakhapatnam (Outer/VGCB),India,Discharge,0.35,0.52,2.59,71,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-03-31,Visakhapatnam (Outer/VGCB),India,Discharge,0.29,0.45,2.45,69,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-03-30,Visakhapatnam (Outer/VGCB),India,Discharge,0.37,0.51,2.59,71,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-03-29,Visakhapatnam (Outer/VGCB),India,Discharge,0.33,0.49,2.54,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-03-28,Visakhapatnam (Outer/VGCB),India,Discharge,0.32,0.55,2.58,71,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-03-27,Visakhapatnam (Outer/VGCB),India,Discharge,0.32,0.4,2.43,69,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-03-26,Visakhapatnam (Outer/VGCB),India,Discharge,0.36,0.59,2.66,71,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-03-25,Visakhapatnam (Outer/VGCB),India,Discharge,0.35,0.54,2.61,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-03-24,Visakhapatnam (Outer/VGCB),India,Discharge,0.29,0.39,2.4,68,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-03-23,Visakhapatnam (Outer/VGCB),India,Discharge,0.34,0.56,2.61,71,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-03-22,Visakhapatnam (Outer/VGCB),India,Discharge,0.32,0.46,2.5,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-03-21,Visakhapatnam (Outer/VGCB),India,Discharge,0.34,0.52,2.58,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-03-20,Visakhapatnam (Outer/VGCB),India,Discharge,0.38,0.7,2.8,73,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-03-19,Visakhapatnam (Outer/VGCB),India,Discharge,0.29,0.5,2.51,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-03-18,Visakhapatnam (Outer/VGCB),India,Discharge,0.28,0.43,2.42,69,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-03-17,Visakhapatnam (Outer/VGCB),India,Discharge,0.39,0.54,2.65,71,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-03-16,Visakhapatnam (Outer/VGCB),India,Discharge,0.37,0.53,2.61,71,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-03-15,Visakhapatnam (Outer/VGCB),India,Discharge,0.43,0.54,2.68,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-03-14,Visakhapatnam (Outer/VGCB),India,Discharge,0.38,0.56,2.66,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-03-13,Visakhapatnam (Outer/VGCB),India,Discharge,0.27,0.39,2.37,68,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-03-12,Visakhapatnam (Outer/VGCB),India,Discharge,0.5,0.62,2.84,74,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-03-11,Visakhapatnam (Outer/VGCB),India,Discharge,0.3,0.53,2.54,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-03-10,Visakhapatnam (Outer/VGCB),India,Discharge,0.32,0.45,2.48,69,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-03-09,Visakhapatnam (Outer/VGCB),India,Discharge,0.29,0.53,2.54,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-03-08,Visakhapatnam (Outer/VGCB),India,Discharge,0.31,0.55,2.57,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-03-07,Visakhapatnam (Outer/VGCB),India,Discharge,0.32,0.46,2.5,69,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-03-06,Visakhapatnam (Outer/VGCB),India,Discharge,0.3,0.52,2.54,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-03-05,Visakhapatnam (Outer/VGCB),India,Discharge,0.38,0.57,2.67,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-03-04,Visakhapatnam (Outer/VGCB),India,Discharge,0.32,0.57,2.61,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-03-03,Visakhapatnam (Outer/VGCB),India,Discharge,0.34,0.47,2.52,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-03-02,Visakhapatnam (Outer/VGCB),India,Discharge,0.44,0.6,2.75,73,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-03-01,Visakhapatnam (Outer/VGCB),India,Discharge,0.38,0.47,2.57,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-02-28,Visakhapatnam (Outer/VGCB),India,Discharge,0.3,0.45,2.47,69,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-02-27,Visakhapatnam (Outer/VGCB),India,Discharge,0.4,0.56,2.67,72,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-02-26,Visakhapatnam (Outer/VGCB),India,Discharge,0.41,0.59,2.71,72,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-02-25,Visakhapatnam (Outer/VGCB),India,Discharge,0.33,0.43,2.47,69,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-02-24,Visakhapatnam (Outer/VGCB),India,Discharge,0.37,0.47,2.55,70,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-02-23,Visakhapatnam (Outer/VGCB),India,Discharge,0.4,0.53,2.65,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-02-22,Visakhapatnam (Outer/VGCB),India,Discharge,0.31,0.57,2.58,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-02-21,Visakhapatnam (Outer/VGCB),India,Discharge,0.32,0.47,2.5,69,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-02-20,Visakhapatnam (Outer/VGCB),India,Discharge,0.32,0.4,2.43,69,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-02-19,Visakhapatnam (Outer/VGCB),India,Discharge,0.31,0.54,2.56,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-02-18,Visakhapatnam (Outer/VGCB),India,Discharge,0.38,0.61,2.7,72,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-02-17,Visakhapatnam (Outer/VGCB),India,Discharge,0.33,0.47,2.52,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-02-16,Visakhapatnam (Outer/VGCB),India,Discharge,0.43,0.6,2.74,73,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-02-15,Visakhapatnam (Outer/VGCB),India,Discharge,0.45,0.56,2.73,72,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-02-14,Visakhapatnam (Outer/VGCB),India,Discharge,0.32,0.48,2.51,70,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-02-13,Visakhapatnam (Outer/VGCB),India,Discharge,0.32,0.55,2.58,71,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-02-12,Visakhapatnam (Outer/VGCB),India,Discharge,0.42,0.53,2.66,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-02-11,Visakhapatnam (Outer/VGCB),India,Discharge,0.28,0.48,2.47,69,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-02-10,Visakhapatnam (Outer/VGCB),India,Discharge,0.4,0.49,2.61,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-02-09,Visakhapatnam (Outer/VGCB),India,Discharge,0.31,0.44,2.47,69,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-02-08,Visakhapatnam (Outer/VGCB),India,Discharge,0.23,0.4,2.35,68,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-02-07,Visakhapatnam (Outer/VGCB),India,Discharge,0.38,0.54,2.64,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-02-06,Visakhapatnam (Outer/VGCB),India,Discharge,0.28,0.42,2.41,68,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-02-05,Visakhapatnam (Outer/VGCB),India,Discharge,0.32,0.5,2.53,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-02-04,Visakhapatnam (Outer/VGCB),India,Discharge,0.27,0.45,2.44,69,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-02-03,Visakhapatnam (Outer/VGCB),India,Discharge,0.36,0.52,2.6,71,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-02-02,Visakhapatnam (Outer/VGCB),India,Discharge,0.41,0.56,2.69,72,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-02-01,Visakhapatnam (Outer/VGCB),India,Discharge,0.3,0.54,2.56,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-01-31,Visakhapatnam (Outer/VGCB),India,Discharge,0.47,0.59,2.77,73,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-01-30,Visakhapatnam (Outer/VGCB),India,Discharge,0.39,0.55,2.65,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-01-29,Visakhapatnam (Outer/VGCB),India,Discharge,0.3,0.48,2.5,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-01-28,Visakhapatnam (Outer/VGCB),India,Discharge,0.32,0.46,2.49,69,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-01-27,Visakhapatnam (Outer/VGCB),India,Discharge,0.29,0.4,2.4,68,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-01-26,Visakhapatnam (Outer/VGCB),India,Discharge,0.38,0.6,2.69,72,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-01-25,Visakhapatnam (Outer/VGCB),India,Discharge,0.37,0.49,2.58,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-01-24,Visakhapatnam (Outer/VGCB),India,Discharge,0.33,0.43,2.47,69,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-01-23,Visakhapatnam (Outer/VGCB),India,Discharge,0.3,0.52,2.54,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-01-22,Visakhapatnam (Outer/VGCB),India,Discharge,0.31,0.42,2.44,69,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-01-21,Visakhapatnam (Outer/VGCB),India,Discharge,0.28,0.49,2.48,69,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-01-20,Visakhapatnam (Outer/VGCB),India,Discharge,0.27,0.48,2.47,69,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-01-19,Visakhapatnam (Outer/VGCB),India,Discharge,0.36,0.55,2.63,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-01-18,Visakhapatnam (Outer/VGCB),India,Discharge,0.34,0.46,2.51,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-01-17,Visakhapatnam (Outer/VGCB),India,Discharge,0.3,0.38,2.39,68,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-01-16,Visakhapatnam (Outer/VGCB),India,Discharge,0.32,0.43,2.46,69,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-01-15,Visakhapatnam (Outer/VGCB),India,Discharge,0.27,0.44,2.43,69,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-01-14,Visakhapatnam (Outer/VGCB),India,Discharge,0.33,0.41,2.45,69,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-01-13,Visakhapatnam (Outer/VGCB),India,Discharge,0.35,0.44,2.5,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-01-12,Visakhapatnam (Outer/VGCB),India,Discharge,0.34,0.43,2.48,69,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-01-11,Visakhapatnam (Outer/VGCB),India,Discharge,0.28,0.43,2.43,69,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-01-10,Visakhapatnam (Outer/VGCB),India,Discharge,0.25,0.37,2.34,67,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-01-09,Visakhapatnam (Outer/VGCB),India,Discharge,0.31,0.57,2.59,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-01-08,Visakhapatnam (Outer/VGCB),India,Discharge,0.35,0.43,2.5,69,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-01-07,Visakhapatnam (Outer/VGCB),India,Discharge,0.41,0.67,2.8,73,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-01-06,Visakhapatnam (Outer/VGCB),India,Discharge,0.32,0.44,2.48,69,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-01-05,Visakhapatnam (Outer/VGCB),India,Discharge,0.32,0.5,2.53,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-01-04,Visakhapatnam (Outer/VGCB),India,Discharge,0.31,0.52,2.55,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-01-03,Visakhapatnam (Outer/VGCB),India,Discharge,0.41,0.5,2.63,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-01-02,Visakhapatnam (Outer/VGCB),India,Discharge,0.29,0.5,2.5,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-01-01,Visakhapatnam (Outer/VGCB),India,Discharge,0.32,0.52,2.56,70,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2014-12-31,Visakhapatnam (Outer/VGCB),India,Discharge,0.44,0.68,2.84,74,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2014-12-30,Visakhapatnam (Outer/VGCB),India,Discharge,0.39,0.59,2.69,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2014-12-29,Visakhapatnam (Outer/VGCB),India,Discharge,0.36,0.56,2.63,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2014-12-28,Visakhapatnam (Outer/VGCB),India,Discharge,0.5,0.71,2.92,75,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
